MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,VesselType,Status,Length,Width,synthetic
419000103,2025-03-13T22:47:00,19.3004,70.71508,13.7,271.9,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,220,57,True
419000103,2025-03-13T22:50:00,19.30008,70.70276,14.1,268.6,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,141,57,True
419000103,2025-03-13T22:53:00,19.30053,70.69013,14.1,271.2,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,281,37,True
419000103,2025-03-13T22:56:00,19.29997,70.67801,14.3,269.2,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,313,18,True
419000103,2025-03-13T22:59:00,19.30001,70.66584,14.1,266.9,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,167,15,True
419000103,2025-03-13T23:02:00,19.30003,70.65302,14.1,269.8,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,99,45,True
419000103,2025-03-13T23:05:00,19.30048,70.64072,14.2,268.6,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,317,55,True
419000103,2025-03-13T23:08:00,19.30003,70.62828,14.0,269.2,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,191,36,True
419000103,2025-03-13T23:11:00,19.30054,70.61654,13.8,270.7,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,179,44,True
419000103,2025-03-13T23:14:00,19.2998,70.60419,13.8,269.1,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,202,35,True
419000103,2025-03-13T23:17:00,19.3002,70.59148,14.3,272.0,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,210,33,True
419000103,2025-03-13T23:20:00,19.2996,70.5788,14.0,269.6,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,114,29,True
419000103,2025-03-13T23:23:00,19.30012,70.56695,13.9,270.8,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,93,29,True
419000103,2025-03-13T23:26:00,19.29944,70.55395,14.1,268.9,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,148,53,True
419000103,2025-03-13T23:29:00,19.30004,70.54215,14.0,269.6,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,195,56,True
419000103,2025-03-13T23:32:00,19.29967,70.53038,13.7,270.4,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,249,17,True
419000103,2025-03-13T23:35:00,19.30047,70.51825,14.2,267.6,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,298,54,True
419000103,2025-03-13T23:38:00,19.30018,70.50621,13.8,271.6,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,193,21,True
419000103,2025-03-13T23:41:00,19.30031,70.49234,14.0,271.2,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,208,26,True
419000103,2025-03-13T23:44:00,19.30038,70.48084,14.0,268.7,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,277,39,True
419000103,2025-03-13T23:47:00,19.29962,70.46775,14.2,268.8,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,238,44,True
419000103,2025-03-13T23:50:00,19.30008,70.45576,13.8,270.7,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,154,28,True
419000103,2025-03-13T23:53:00,19.29949,70.44378,13.9,269.6,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,135,51,True
419000103,2025-03-13T23:56:00,19.29987,70.43112,14.1,270.5,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,235,59,True
419000103,2025-03-13T23:59:00,19.3,70.4184,14.5,270.7,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,196,52,True
419000103,2025-03-14T00:02:00,19.30043,70.40613,13.9,271.2,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,140,16,True
419000103,2025-03-14T00:05:00,19.29967,70.39407,14.0,270.4,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,198,30,True
419000103,2025-03-14T00:08:00,19.30043,70.3816,14.0,271.5,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,211,58,True
419000103,2025-03-14T00:11:00,19.29975,70.36947,14.4,269.5,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,195,52,True
419000103,2025-03-14T00:14:00,19.30039,70.35622,14.2,270.4,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,132,28,True
419000103,2025-03-14T00:17:00,19.30021,70.34478,14.0,270.1,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,223,18,True
419000103,2025-03-14T00:20:00,19.29968,70.33207,14.1,270.3,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,181,53,True
419000103,2025-03-14T00:23:00,19.29988,70.31921,14.1,270.3,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,262,25,True
419000103,2025-03-14T00:26:00,19.29976,70.30746,13.9,268.8,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,311,54,True
419000103,2025-03-14T00:29:00,19.30055,70.29559,14.4,270.8,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,124,36,True
419000103,2025-03-14T00:32:00,19.30041,70.28274,14.5,269.2,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,325,23,True
419000103,2025-03-14T00:35:00,19.30029,70.27099,14.0,269.0,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,126,25,True
419000103,2025-03-14T00:38:00,19.30048,70.25807,14.1,268.9,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,158,25,True
419000103,2025-03-14T00:41:00,19.30092,70.24617,14.0,269.4,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,293,35,True
419000103,2025-03-14T00:44:00,19.2993,70.23306,14.2,266.3,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,88,17,True
419000103,2025-03-14T00:47:00,19.30028,70.22114,14.0,271.8,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,172,39,True
419000103,2025-03-14T00:50:00,19.29989,70.20839,14.0,269.1,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,238,19,True
419000103,2025-03-14T00:53:00,19.30048,70.19659,13.9,269.8,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,133,35,True
419000103,2025-03-14T00:56:00,19.29952,70.18447,13.6,274.1,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,100,52,True
419000103,2025-03-14T00:59:00,19.30107,70.17169,13.9,269.2,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,136,36,True
419000103,2025-03-14T01:02:00,19.29974,70.15967,13.8,271.9,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,199,31,True
419000103,2025-03-14T01:05:00,19.30025,70.14714,14.1,272.8,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,115,21,True
419000103,2025-03-14T01:08:00,19.29906,70.13504,13.8,271.2,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,209,19,True
419000103,2025-03-14T01:11:00,19.29931,70.12253,13.9,270.1,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,166,20,True
419000103,2025-03-14T01:14:00,19.30035,70.11017,14.4,269.2,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,246,44,True
419000103,2025-03-14T01:17:00,19.2996,70.09758,14.0,270.3,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,115,18,True
419000103,2025-03-14T01:20:00,19.29992,70.08561,14.2,268.6,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,224,39,True
419000103,2025-03-14T01:23:00,19.3001,70.07337,13.8,268.7,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,272,24,True
419000103,2025-03-14T01:26:00,19.29933,70.06015,13.9,270.0,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,226,56,True
419000103,2025-03-14T01:29:00,19.30028,70.04862,13.5,271.0,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,104,35,True
419000103,2025-03-14T01:32:00,19.29996,70.03673,13.9,270.1,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,201,22,True
419000103,2025-03-14T01:35:00,19.29963,70.02474,14.0,271.6,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,297,56,True
419000103,2025-03-14T01:38:00,19.2994,70.01165,14.2,271.9,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,261,24,True
419000103,2025-03-14T01:41:00,19.3,69.99922,14.3,269.1,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,112,56,True
419000103,2025-03-14T01:44:00,19.30012,69.98697,13.7,270.7,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,141,29,True
419000103,2025-03-14T01:47:00,19.29995,69.97475,14.2,270.5,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,95,31,True
419000103,2025-03-14T01:50:00,19.29979,69.96269,14.0,270.3,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,230,30,True
419000103,2025-03-14T01:53:00,19.29963,69.95011,13.9,269.2,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,311,32,True
419000103,2025-03-14T01:56:00,19.29986,69.93806,13.9,271.9,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,205,21,True
419000103,2025-03-14T01:59:00,19.30006,69.92507,14.0,271.5,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,263,19,True
419000103,2025-03-14T02:02:00,19.30009,69.91272,14.0,271.7,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,310,50,True
419000103,2025-03-14T02:05:00,19.2996,69.90071,14.0,271.3,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,253,27,True
419000103,2025-03-14T02:08:00,19.30052,69.88841,14.4,269.4,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,313,44,True
419000103,2025-03-14T02:11:00,19.29963,69.87549,13.8,269.0,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,194,37,True
419000103,2025-03-14T02:14:00,19.30011,69.86389,14.0,269.5,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,227,32,True
419000103,2025-03-14T02:17:00,19.30044,69.851,13.7,271.3,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,106,57,True
419000103,2025-03-14T02:20:00,19.30082,69.83833,14.1,269.2,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,168,27,True
419000103,2025-03-14T02:23:00,19.30012,69.82612,14.0,267.4,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,180,19,True
419000103,2025-03-14T02:26:00,19.30022,69.81433,14.0,271.6,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,318,34,True
419000103,2025-03-14T02:29:00,19.30009,69.80203,14.2,270.1,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,326,41,True
419000103,2025-03-14T02:32:00,19.29953,69.78927,14.0,267.9,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,207,31,True
419000103,2025-03-14T02:35:00,19.29976,69.77745,14.0,268.6,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,154,56,True
419000103,2025-03-14T02:38:00,19.2998,69.76471,13.8,267.6,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,209,53,True
419000103,2025-03-14T02:41:00,19.30035,69.75262,13.9,268.7,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,112,33,True
419000103,2025-03-14T02:44:00,19.29993,69.74119,13.5,271.8,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,316,38,True
419000103,2025-03-14T02:47:00,19.29949,69.72752,13.9,272.8,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,156,47,True
419000103,2025-03-14T02:50:00,19.29941,69.71508,13.8,269.3,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,113,57,True
419000103,2025-03-14T02:53:00,19.2995,69.70327,14.2,269.7,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,172,59,True
419000103,2025-03-14T02:56:00,19.30032,69.69027,14.4,270.2,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,155,55,True
419000103,2025-03-14T02:59:00,19.30034,69.67894,14.1,270.7,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,114,33,True
419000103,2025-03-14T03:02:00,19.29965,69.6663,14.4,271.7,270,SYN-CARGO-CHARLIE,IMO9000003,70,0,103,36,True
419000104,2025-03-13T17:35:00,18.7622,70.53167,14.9,9.6,10,SYN-CARGO-DELTA,IMO9000004,71,0,292,25,True
419000104,2025-03-13T17:38:00,18.77502,70.53429,14.9,7.5,10,SYN-CARGO-DELTA,IMO9000004,71,0,89,46,True
419000104,2025-03-13T17:41:00,18.78684,70.53576,15.0,8.4,10,SYN-CARGO-DELTA,IMO9000004,71,0,139,31,True
419000104,2025-03-13T17:44:00,18.79864,70.53878,14.8,9.5,10,SYN-CARGO-DELTA,IMO9000004,71,0,163,21,True
419000104,2025-03-13T17:47:00,18.81144,70.54138,15.0,9.6,10,SYN-CARGO-DELTA,IMO9000004,71,0,235,28,True
419000104,2025-03-13T17:50:00,18.82463,70.54359,14.9,8.2,10,SYN-CARGO-DELTA,IMO9000004,71,0,121,24,True
419000104,2025-03-13T17:53:00,18.83641,70.54564,15.0,11.3,10,SYN-CARGO-DELTA,IMO9000004,71,0,259,21,True
419000104,2025-03-13T17:56:00,18.84876,70.54811,15.0,10.3,10,SYN-CARGO-DELTA,IMO9000004,71,0,328,49,True
419000104,2025-03-13T17:59:00,18.86057,70.55065,14.6,9.9,10,SYN-CARGO-DELTA,IMO9000004,71,0,80,22,True
419000104,2025-03-13T18:02:00,18.87291,70.55327,15.0,11.2,10,SYN-CARGO-DELTA,IMO9000004,71,0,275,23,True
419000104,2025-03-13T18:05:00,18.88577,70.55549,15.1,8.6,10,SYN-CARGO-DELTA,IMO9000004,71,0,111,33,True
419000104,2025-03-13T18:08:00,18.89627,70.55647,15.1,10.6,10,SYN-CARGO-DELTA,IMO9000004,71,0,236,51,True
419000104,2025-03-13T18:11:00,18.91,70.56004,15.2,8.5,10,SYN-CARGO-DELTA,IMO9000004,71,0,317,51,True
419000104,2025-03-13T18:14:00,18.92268,70.56187,14.6,10.2,10,SYN-CARGO-DELTA,IMO9000004,71,0,268,57,True
419000104,2025-03-13T18:17:00,18.93409,70.56433,15.4,8.8,10,SYN-CARGO-DELTA,IMO9000004,71,0,223,42,True
419000104,2025-03-13T18:20:00,18.94638,70.56707,15.1,9.6,10,SYN-CARGO-DELTA,IMO9000004,71,0,312,48,True
419000104,2025-03-13T18:23:00,18.95789,70.56928,15.3,8.4,10,SYN-CARGO-DELTA,IMO9000004,71,0,274,43,True
419000104,2025-03-13T18:26:00,18.97076,70.57129,15.1,11.1,10,SYN-CARGO-DELTA,IMO9000004,71,0,162,36,True
419000104,2025-03-13T18:29:00,18.98349,70.57304,15.1,11.1,10,SYN-CARGO-DELTA,IMO9000004,71,0,263,38,True
419000104,2025-03-13T18:32:00,18.99597,70.57542,15.3,11.9,10,SYN-CARGO-DELTA,IMO9000004,71,0,321,19,True
419000104,2025-03-13T18:35:00,19.00811,70.57723,14.9,10.2,10,SYN-CARGO-DELTA,IMO9000004,71,0,320,28,True
419000104,2025-03-13T18:38:00,19.02064,70.58099,15.6,10.0,10,SYN-CARGO-DELTA,IMO9000004,71,0,134,15,True
419000104,2025-03-13T18:41:00,19.03225,70.58204,15.1,10.3,10,SYN-CARGO-DELTA,IMO9000004,71,0,81,28,True
419000104,2025-03-13T18:44:00,19.04517,70.5842,15.1,9.8,10,SYN-CARGO-DELTA,IMO9000004,71,0,259,30,True
419000104,2025-03-13T18:47:00,19.05718,70.58685,15.0,9.9,10,SYN-CARGO-DELTA,IMO9000004,71,0,190,30,True
419000104,2025-03-13T18:50:00,19.06949,70.58987,15.2,8.8,10,SYN-CARGO-DELTA,IMO9000004,71,0,233,58,True
419000104,2025-03-13T18:53:00,19.08253,70.59094,15.1,9.7,10,SYN-CARGO-DELTA,IMO9000004,71,0,286,36,True
419000104,2025-03-13T18:56:00,19.09382,70.59391,14.7,10.3,10,SYN-CARGO-DELTA,IMO9000004,71,0,309,54,True
419000104,2025-03-13T18:59:00,19.10564,70.59612,14.9,8.7,10,SYN-CARGO-DELTA,IMO9000004,71,0,310,39,True
419000104,2025-03-13T19:02:00,19.11832,70.59934,15.3,10.8,10,SYN-CARGO-DELTA,IMO9000004,71,0,304,34,True
419000104,2025-03-13T19:05:00,19.13074,70.60085,15.1,7.7,10,SYN-CARGO-DELTA,IMO9000004,71,0,141,36,True
419000104,2025-03-13T19:08:00,19.14332,70.60307,15.2,12.1,10,SYN-CARGO-DELTA,IMO9000004,71,0,120,24,True
419000104,2025-03-13T19:11:00,19.15598,70.60609,15.0,10.4,10,SYN-CARGO-DELTA,IMO9000004,71,0,88,49,True
419000104,2025-03-13T19:14:00,19.16771,70.60802,15.1,11.0,10,SYN-CARGO-DELTA,IMO9000004,71,0,281,47,True
419000104,2025-03-13T19:17:00,19.18024,70.60958,15.3,8.3,10,SYN-CARGO-DELTA,IMO9000004,71,0,198,23,True
419000104,2025-03-13T19:20:00,19.19233,70.61174,14.6,11.2,10,SYN-CARGO-DELTA,IMO9000004,71,0,130,15,True
419000104,2025-03-13T19:23:00,19.20519,70.61409,15.1,11.5,10,SYN-CARGO-DELTA,IMO9000004,71,0,268,34,True
419000104,2025-03-13T19:26:00,19.21648,70.61781,15.0,10.7,10,SYN-CARGO-DELTA,IMO9000004,71,0,111,46,True
419000104,2025-03-13T19:29:00,19.229,70.61934,14.6,8.9,10,SYN-CARGO-DELTA,IMO9000004,71,0,119,35,True
419000104,2025-03-13T19:32:00,19.2416,70.62127,14.7,11.5,10,SYN-CARGO-DELTA,IMO9000004,71,0,294,53,True
419000104,2025-03-13T19:35:00,19.25374,70.62462,14.8,9.9,10,SYN-CARGO-DELTA,IMO9000004,71,0,296,31,True
419000104,2025-03-13T19:38:00,19.26624,70.62616,15.0,10.2,10,SYN-CARGO-DELTA,IMO9000004,71,0,256,18,True
419000104,2025-03-13T19:41:00,19.27823,70.62865,15.4,11.1,10,SYN-CARGO-DELTA,IMO9000004,71,0,256,22,True
419000104,2025-03-13T19:44:00,19.29128,70.63136,15.2,10.6,10,SYN-CARGO-DELTA,IMO9000004,71,0,233,29,True
419000104,2025-03-13T19:47:00,19.30236,70.63266,14.9,10.2,10,SYN-CARGO-DELTA,IMO9000004,71,0,123,20,True
419000104,2025-03-13T19:50:00,19.31563,70.63579,14.9,9.8,10,SYN-CARGO-DELTA,IMO9000004,71,0,234,51,True
419000104,2025-03-13T19:53:00,19.32766,70.63751,15.4,11.1,10,SYN-CARGO-DELTA,IMO9000004,71,0,220,28,True
419000104,2025-03-13T19:56:00,19.33941,70.63936,15.3,9.0,10,SYN-CARGO-DELTA,IMO9000004,71,0,91,48,True
419000104,2025-03-13T19:59:00,19.35268,70.64227,15.4,8.7,10,SYN-CARGO-DELTA,IMO9000004,71,0,94,51,True
419000104,2025-03-13T20:02:00,19.3646,70.64467,14.9,10.5,10,SYN-CARGO-DELTA,IMO9000004,71,0,316,47,True
419000104,2025-03-13T20:05:00,19.3763,70.64702,15.2,9.7,10,SYN-CARGO-DELTA,IMO9000004,71,0,308,15,True
419000104,2025-03-13T20:08:00,19.38895,70.64991,14.9,8.7,10,SYN-CARGO-DELTA,IMO9000004,71,0,251,19,True
419000104,2025-03-13T20:11:00,19.40153,70.65129,15.3,9.4,10,SYN-CARGO-DELTA,IMO9000004,71,0,292,40,True
419000104,2025-03-13T20:14:00,19.41417,70.6535,15.2,9.3,10,SYN-CARGO-DELTA,IMO9000004,71,0,85,20,True
419000104,2025-03-13T20:17:00,19.42608,70.65607,14.9,7.6,10,SYN-CARGO-DELTA,IMO9000004,71,0,86,15,True
419000104,2025-03-13T20:20:00,19.43801,70.65844,15.1,9.7,10,SYN-CARGO-DELTA,IMO9000004,71,0,122,16,True
419000104,2025-03-13T20:23:00,19.45043,70.66027,15.3,11.2,10,SYN-CARGO-DELTA,IMO9000004,71,0,180,55,True
419000104,2025-03-13T20:26:00,19.46336,70.66223,14.7,10.3,10,SYN-CARGO-DELTA,IMO9000004,71,0,154,49,True
419000104,2025-03-13T20:29:00,19.47473,70.66479,14.9,8.3,10,SYN-CARGO-DELTA,IMO9000004,71,0,98,50,True
419000104,2025-03-13T20:32:00,19.48702,70.66785,15.2,10.1,10,SYN-CARGO-DELTA,IMO9000004,71,0,305,37,True
419000104,2025-03-13T20:35:00,19.50017,70.6699,15.2,8.4,10,SYN-CARGO-DELTA,IMO9000004,71,0,323,35,True
419000104,2025-03-13T20:38:00,19.51161,70.67132,15.3,7.6,10,SYN-CARGO-DELTA,IMO9000004,71,0,148,51,True
419000104,2025-03-13T20:41:00,19.52466,70.67463,14.8,8.6,10,SYN-CARGO-DELTA,IMO9000004,71,0,173,28,True
419000104,2025-03-13T20:44:00,19.5361,70.67664,15.1,10.0,10,SYN-CARGO-DELTA,IMO9000004,71,0,184,52,True
419000104,2025-03-13T20:47:00,19.54884,70.67956,14.9,10.3,10,SYN-CARGO-DELTA,IMO9000004,71,0,88,23,True
419000104,2025-03-13T20:50:00,19.5617,70.68172,15.0,8.4,10,SYN-CARGO-DELTA,IMO9000004,71,0,239,51,True
419000104,2025-03-13T20:53:00,19.57345,70.68358,14.8,8.3,10,SYN-CARGO-DELTA,IMO9000004,71,0,312,25,True
419000104,2025-03-13T20:56:00,19.58602,70.68547,14.6,11.6,10,SYN-CARGO-DELTA,IMO9000004,71,0,224,57,True
419000104,2025-03-13T20:59:00,19.59712,70.68846,15.1,11.4,10,SYN-CARGO-DELTA,IMO9000004,71,0,309,58,True
419000104,2025-03-13T21:02:00,19.60948,70.69083,15.4,11.1,10,SYN-CARGO-DELTA,IMO9000004,71,0,98,34,True
419000104,2025-03-13T21:05:00,19.62217,70.69299,15.0,11.2,10,SYN-CARGO-DELTA,IMO9000004,71,0,283,58,True
419000104,2025-03-13T21:08:00,19.63509,70.69473,15.0,10.0,10,SYN-CARGO-DELTA,IMO9000004,71,0,175,59,True
419000104,2025-03-13T21:11:00,19.64777,70.69799,14.9,7.5,10,SYN-CARGO-DELTA,IMO9000004,71,0,250,46,True
419000104,2025-03-13T21:14:00,19.65994,70.69963,15.0,10.2,10,SYN-CARGO-DELTA,IMO9000004,71,0,307,49,True
419000104,2025-03-13T21:17:00,19.67198,70.70248,14.8,10.0,10,SYN-CARGO-DELTA,IMO9000004,71,0,275,43,True
419000104,2025-03-13T21:20:00,19.68402,70.70415,15.0,9.0,10,SYN-CARGO-DELTA,IMO9000004,71,0,160,42,True
419000104,2025-03-13T21:23:00,19.69678,70.70719,14.9,10.9,10,SYN-CARGO-DELTA,IMO9000004,71,0,163,24,True
419000104,2025-03-13T21:26:00,19.70784,70.70877,14.8,9.1,10,SYN-CARGO-DELTA,IMO9000004,71,0,220,20,True
419000104,2025-03-13T21:29:00,19.72025,70.71122,14.8,11.1,10,SYN-CARGO-DELTA,IMO9000004,71,0,222,57,True
419000104,2025-03-13T21:32:00,19.7338,70.71372,14.7,8.4,10,SYN-CARGO-DELTA,IMO9000004,71,0,203,35,True
419000104,2025-03-13T21:35:00,19.74449,70.71631,14.6,11.1,10,SYN-CARGO-DELTA,IMO9000004,71,0,224,40,True
419000104,2025-03-13T21:38:00,19.75731,70.71805,14.8,3.7,10,SYN-CARGO-DELTA,IMO9000004,71,0,186,46,True
419000104,2025-03-13T21:41:00,19.77028,70.72032,15.1,9.7,10,SYN-CARGO-DELTA,IMO9000004,71,0,184,35,True
419000104,2025-03-13T21:44:00,19.78232,70.72252,15.1,8.7,10,SYN-CARGO-DELTA,IMO9000004,71,0,202,22,True
419000104,2025-03-13T21:47:00,19.795,70.72587,15.1,9.3,10,SYN-CARGO-DELTA,IMO9000004,71,0,115,32,True
419000104,2025-03-13T21:50:00,19.80698,70.72781,15.1,8.3,10,SYN-CARGO-DELTA,IMO9000004,71,0,159,35,True
419000104,2025-03-13T21:53:00,19.81877,70.73004,14.7,9.5,10,SYN-CARGO-DELTA,IMO9000004,71,0,161,25,True
419000104,2025-03-13T21:56:00,19.83232,70.73252,15.1,9.5,10,SYN-CARGO-DELTA,IMO9000004,71,0,88,58,True
419000104,2025-03-13T21:59:00,19.84347,70.73403,15.0,11.3,10,SYN-CARGO-DELTA,IMO9000004,71,0,252,14,True
419000104,2025-03-13T22:02:00,19.85608,70.73658,14.9,9.9,10,SYN-CARGO-DELTA,IMO9000004,71,0,95,35,True
419000104,2025-03-13T22:05:00,19.86871,70.7386,15.2,10.3,10,SYN-CARGO-DELTA,IMO9000004,71,0,233,39,True
419000104,2025-03-13T22:08:00,19.8792,70.74115,14.9,10.6,10,SYN-CARGO-DELTA,IMO9000004,71,0,111,48,True
419000104,2025-03-13T22:11:00,19.89321,70.74356,14.9,9.0,10,SYN-CARGO-DELTA,IMO9000004,71,0,231,36,True
419000104,2025-03-13T22:14:00,19.90515,70.74566,14.9,10.2,10,SYN-CARGO-DELTA,IMO9000004,71,0,122,22,True
419000104,2025-03-13T22:17:00,19.91688,70.74794,15.0,8.2,10,SYN-CARGO-DELTA,IMO9000004,71,0,307,26,True
419000104,2025-03-13T22:20:00,19.92974,70.75007,14.6,10.8,10,SYN-CARGO-DELTA,IMO9000004,71,0,215,54,True
419000104,2025-03-13T22:23:00,19.94213,70.75308,15.3,11.1,10,SYN-CARGO-DELTA,IMO9000004,71,0,114,43,True
419000104,2025-03-13T22:26:00,19.95344,70.7544,15.0,11.9,10,SYN-CARGO-DELTA,IMO9000004,71,0,203,17,True
419000104,2025-03-13T22:29:00,19.96629,70.75722,14.8,9.5,10,SYN-CARGO-DELTA,IMO9000004,71,0,204,17,True
419000104,2025-03-13T22:32:00,19.97946,70.7596,14.8,9.4,10,SYN-CARGO-DELTA,IMO9000004,71,0,115,43,True
419000104,2025-03-13T22:35:00,19.99095,70.76114,14.8,9.2,10,SYN-CARGO-DELTA,IMO9000004,71,0,269,18,True
419000104,2025-03-13T22:38:00,20.00274,70.76489,14.7,11.7,10,SYN-CARGO-DELTA,IMO9000004,71,0,142,38,True
419000104,2025-03-13T22:41:00,20.01619,70.76743,15.0,8.5,10,SYN-CARGO-DELTA,IMO9000004,71,0,213,50,True
419000104,2025-03-13T22:44:00,20.0276,70.76841,14.8,12.9,10,SYN-CARGO-DELTA,IMO9000004,71,0,303,20,True
419000104,2025-03-13T22:47:00,20.04005,70.77181,14.9,11.6,10,SYN-CARGO-DELTA,IMO9000004,71,0,143,20,True
419000104,2025-03-13T22:50:00,20.05271,70.77496,15.1,9.5,10,SYN-CARGO-DELTA,IMO9000004,71,0,96,37,True
419000104,2025-03-13T22:53:00,20.06476,70.77598,15.0,7.9,10,SYN-CARGO-DELTA,IMO9000004,71,0,227,17,True
419000104,2025-03-13T22:56:00,20.07766,70.77785,14.8,9.6,10,SYN-CARGO-DELTA,IMO9000004,71,0,306,36,True
419000104,2025-03-13T22:59:00,20.08947,70.78004,14.9,10.6,10,SYN-CARGO-DELTA,IMO9000004,71,0,96,42,True
419000104,2025-03-13T23:02:00,20.10155,70.78282,14.9,8.8,10,SYN-CARGO-DELTA,IMO9000004,71,0,170,15,True
419000104,2025-03-13T23:05:00,20.11366,70.7856,15.0,9.7,10,SYN-CARGO-DELTA,IMO9000004,71,0,179,49,True
419000104,2025-03-13T23:08:00,20.12704,70.78809,15.4,8.8,10,SYN-CARGO-DELTA,IMO9000004,71,0,218,54,True
419000104,2025-03-13T23:11:00,20.13862,70.7901,14.8,8.4,10,SYN-CARGO-DELTA,IMO9000004,71,0,312,55,True
419000104,2025-03-13T23:14:00,20.15144,70.79252,15.1,11.1,10,SYN-CARGO-DELTA,IMO9000004,71,0,262,57,True
419000104,2025-03-13T23:17:00,20.16279,70.79443,15.2,10.7,10,SYN-CARGO-DELTA,IMO9000004,71,0,247,35,True
419000104,2025-03-13T23:20:00,20.17579,70.79679,15.2,11.0,10,SYN-CARGO-DELTA,IMO9000004,71,0,222,53,True
